college_code,college_name,institute_type,choice_code,branch,stage,category,rank,percentile,round,academic_year
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistans Bramhadevdada Mane Institute of Technology, Solapur (Un-Aided)",,629337210,,Stage-I,GOPEN GSC GST GOBC GSEBC LOPEN LNTC LOBC LSEBC EWS,39742,,2,2024
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistans Bramhadevdada Mane Institute of Technology, Solapur (Un-Aided)",,629337210,,Stage-II,GOPEN GSC GST GOBC GSEBC LOPEN LNTC LOBC LSEBC EWS,28650,73.24,2,2024
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistans Bramhadevdada Mane Institute of Technology, Solapur (Un-Aided)",,629361210,,Stage-I,GOPEN GSC LOPEN PWD-O DEF-O,39516,,2,2024
6293,"Kai Amdar Bramhadevdada Mane Shikshan & Samajik Prathistans Bramhadevdada Mane Institute of Technology, Solapur (Un-Aided)",,629361210,,Stage-II,GOPEN GSC LOPEN PWD-O DEF-O,48063,58.47,2,2024
6298,"Zeal Education Societys Zeal College of Engineering & Reserch, Narhe, Pune (Un-Aided)",,629821910,,Stage-I,GOPEN GOBC LOPEN LST,12515,81.71,2,2024
6298,"Zeal Education Societys Zeal College of Engineering & Reserch, Narhe, Pune (Un-Aided)",,629824510,,Stage-I,DEFR-OBC GOPEN GST GOBC GSEBC LOPEN,4017,88.0,2,2024
6298,"Zeal Education Societys Zeal College of Engineering & Reserch, Narhe, Pune (Un-Aided)",,629837210,,Stage-I,GOPEN GST GNTA GNTC GOBC LOPEN LSC LOBC LSEBC PWD-O DEF-O,16484,79.43,2,2024
6298,"Zeal Education Societys Zeal College of Engineering & Reserch, Narhe, Pune (Un-Aided)",,629861210,,Stage-I,GOPEN GSC GST GOBC GSEBC LOPEN LSC LST PWD-O DEF-O,31754,,2,2024
6298,"Zeal Education Societys Zeal College of Engineering & Reserch, Narhe, Pune (Un-Aided)",,629884410,,Stage-I,GST LOPEN,6472,85.83,2,2024
6303,"Dr. Ashok Gujar Technical Institutes Dr. Daulatrao Aher College of Engineering, Karad (Un-Aided)",,630337210,,Stage-I,GOPEN GST GOBC GSEBC LOPEN LNTA,21615,76.65,2,2024
6303,"Dr. Ashok Gujar Technical Institutes Dr. Daulatrao Aher College of Engineering, Karad (Un-Aided)",,630361210,,Stage-I,GOPEN LOPEN,48738,,2,2024
6304,"Loknete Hanumantrao Charitable Trusts Adarsh Institute of Technology and Research Centre, Vita,Sangli (Un-Aided)",,630419110,,Stage-I,GOPEN GSC GSEBC,46313,62.0,2,2024
6304,"Loknete Hanumantrao Charitable Trusts Adarsh Institute of Technology and Research Centre, Vita,Sangli (Un-Aided)",,630424210,,Stage-I,GOPEN GSC GOBC LST,21305,76.8,2,2024
6304,"Loknete Hanumantrao Charitable Trusts Adarsh Institute of Technology and Research Centre, Vita,Sangli (Un-Aided)",,630461210,,Stage-I,GOPEN LOPEN,48917,,2,2024
6305,"S.D.N.C.R.E.SS.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara (Un-Aided)",,630524210,,Stage-I,GOPEN GNTB GOBC GSEBC LOPEN LOBC PWD-O,47994,58.69,2,2024
6305,"S.D.N.C.R.E.SS.Late Narayandas Bhawandas Chhabada Institute of Engineering & Technology, Satara (Un-Aided)",,630561210,,Stage-I,GSEBC LOPEN EWS,909,,2,2024
6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli (Un-Aided)",,630737210,,Stage-I,GOPEN GOBC LST LNTA EWS,26494,,2,2024
6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli (Un-Aided)",,630737210,,Stage-II,GOPEN GOBC LST LNTA EWS,17174,79.06,2,2024
6307,"Dhole Patil Education Society, Dhole Patil College of Engineering, Wagholi, Tal. Haveli (Un-Aided)",,630760210,,Stage-I,GOPEN GSC GNTC GOBC LOPEN LSC PWD-O DEF-O,46353,61.95,2,2024
6308,"Shanti Education Society, A.G. Patil Institute of Technology, Soregaon, Solapur(North) (Un-Aided)",,630837210,,Stage-I,GOPEN GST LSC LNTD LOBC,36388,,2,2024
6310,"Nutan Maharashtra Vidya Prasarak Mandal, Nutan Maharashtra Institute of Engineering &Technology, Talegaon station, Pune (Un-Aided)",,631061210,,Stage-I,GOPEN GST GNTA GNTD GSEBC LNTB LOBC LSEBC EWS,21374,,2,2024
6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi (Un-Aided)",,631137210,,Stage-I,GOPEN GSEBC LOPEN LST EWS,13214,81.29,2,2024
6311,"Jayawant Shikshan Prasarak Mandal, Bhivarabai Sawant Institute of Technology & Research, Wagholi (Un-Aided)",,631161210,,Stage-I,GOPEN GOBC LOPEN PWD-O DEF-O,42312,,2,2024
6313,"Jaywant College of Engineering & Polytechnic , Kille Macchindragad Tal. Walva District- Sangali (Un-Aided)",,631337210,,Stage-I,GOPEN LOPEN LNTB LOBC,42262,,2,2024
6315,"Holy-Wood Academys Sanjeevan Engineering and Technology Institute, Panhala (Un-Aided)",,631529310,,Stage-I,GOPEN GSC GST GNTA GNTB GNTC GOBC GSEBC LOPEN LSC LST LNTD LOBC PWD-O DEF-O ORP,40675,,2,2024
6315,"Holy-Wood Academys Sanjeevan Engineering and Technology Institute, Panhala (Un-Aided)",,631561210,,Stage-I,GOPEN GSC GST GNTA LOPEN LSC LST PWD-O DEF-O,27932,,2,2024
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji) (Un-Aided Autonomous)",,631719110,,Stage-I,GOPEN GSC LOPEN PWD-O DEF-O EWS,48338,57.49,2,2024
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji) (Un-Aided Autonomous)",,631761210,,Stage-I,GOPEN GSC GST GNTA GNTC GNTD GOBC GSEBC LOPEN LSC LST LOBC LSEBC PWD-O DEF-O ORP EWS,36474,,2,2024
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji) (Un-Aided Autonomous)",,631784410,,Stage-I,GOPEN GSC GST GNTC GOBC GSEBC LOPEN PWD-O DEF-O EWS,17982,78.57,2,2024
6317,"Sharad Institute of Technology College of Engineering, Yadrav(Ichalkaranji) (Un-Aided Autonomous)",,631799510,,Stage-I,GOPEN GSC GST GNTA GOBC GSEBC LOPEN LNTC,10796,82.8,2,2024
6318,"Abhinav Education Societys College of Engineering and Technology (Degree), Wadwadi (Un-Aided)",,631824210,,Stage-I,GST GNTC GOBC LOPEN LSC LNTA LOBC,23351,,2,2024
6318,"Abhinav Education Societys College of Engineering and Technology (Degree), Wadwadi (Un-Aided)",,631829310,,Stage-I,GOPEN GSC GSEBC LOBC EWS,19754,,2,2024
6318,"Abhinav Education Societys College of Engineering and Technology (Degree), Wadwadi (Un-Aided)",,631829310,,Stage-II,GOPEN GSC GSEBC LOBC EWS,16126,79.61,2,2024
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur (Un-Aided)",,631924510,,Stage-I,GOPEN GST GNTD GOBC GSEBC LOPEN LNTB,12895,81.49,2,2024
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur (Un-Aided)",,631926310,,Stage-I,GST LOBC,14041,80.8,2,2024
6319,"Shahajirao Patil Vikas Pratishthan, S.B.Patil College of Engineering, Vangali, Tal. Indapur (Un-Aided)",,631929310,,Stage-I,GOPEN GSC GST GNTA GOBC GSEBC LOPEN LSC LOBC,37117,,2,2024
6320,"K.J.s Educational Institutes K.J.College of Engineering & Management Research, Pisoli (Un-Aided)",,632029310,,Stage-I,GOPEN GSC GST GNTB GNTD GOBC GSEBC LOPEN LSC LST LOBC LSEBC PWD-O DEF-O EWS,26661,,2,2024
6320,"K.J.s Educational Institutes K.J.College of Engineering & Management Research, Pisoli (Un-Aided)",,632037210,,Stage-I,GOPEN GNTB LOPEN LST LOBC,21551,76.69,2,2024
6321,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur (Un-Aided)",,632137210,,Stage-I,GOPEN GSC GST GNTA GNTB GNTC GOBC LOPEN LSC LST LOBC PWD-O EWS,34682,70.29,2,2024
6321,"Vidya Vikas Pratishthan Institute of Engineering and Technology, Solapur (Un-Aided)",,632161210,,Stage-I,GOPEN LOPEN,44570,,2,2024
6322,"Shree Gajanan Maharaj Shikshan Prasarak Mandal Sharadchandra Pawar College of Engineering, Dumbarwadi (Un-Aided)",,632224510,,Stage-I,GOPEN GSC GOBC GSEBC LOPEN LST LSEBC,18319,78.4,2,2024
6322,"Shree Gajanan Maharaj Shikshan Prasarak Mandal Sharadchandra Pawar College of Engineering, Dumbarwadi (Un-Aided)",,632261210,,Stage-I,GOPEN GST GOBC GSEBC LOPEN LNTA LNTB LNTC LNTD PWD-O DEF-O EWS,38690,,2,2024
6324,"Rajgad Dnyanpeeths Technical Campus,Dhangwadi, Bhor (Un-Aided)",,632437210,,Stage-I,GOPEN GSC GST GOBC LNTB LOBC,23250,75.88,2,2024
6325,"Alard Charitable Trusts Alard College of Engineering and Management, Pune (Un-Aided Linguistic Minority - Hindi)",,632525710,,Stage-I,GOPEN LOPEN MI-MH,17515,78.86,2,2024
6325,"Alard Charitable Trusts Alard College of Engineering and Management, Pune (Un-Aided Linguistic Minority - Hindi)",,632529310,,Stage-I,GOPEN LOPEN MI-MH,26551,74.22,2,2024
6325,"Alard Charitable Trusts Alard College of Engineering and Management, Pune (Un-Aided Linguistic Minority - Hindi)",,632537210,,Stage-I,GOPEN LOPEN MI-MH,27256,73.88,2,2024
6325,"Alard Charitable Trusts Alard College of Engineering and Management, Pune (Un-Aided Linguistic Minority - Hindi)",,632561210,,Stage-I,GOPEN LOPEN MI-MH,48863,53.88,2,2024
6325,"Alard Charitable Trusts Alard College of Engineering and Management, Pune (Un-Aided Linguistic Minority - Hindi)",,632592110,,Stage-I,GOPEN MI-MH,15696,79.88,2,2024
6325,"Alard Charitable Trusts Alard College of Engineering and Management, Pune (Un-Aided Linguistic Minority - Hindi)",,632593310,,Stage-I,GOPEN LOPEN MI-MH,46887,61.2,2,2024
6326,"Shri Pandurang Pratishtan, Karmayogi Engineering College, Shelve, Pandharpur (Un-Aided)",,632624210,,Stage-I,LST LSEBC,10073,83.26,2,2024
6419,"Nutan College of Engineering and Research, Talegaon Dabhade Tal. Maval, Pune (Un-Aided)",,641937210,,Stage-I,GOPEN GST LOPEN LNTD LOBC LSEBC PWD-O DEF-O,41184,,2,2024
6419,"Nutan College of Engineering and Research, Talegaon Dabhade Tal. Maval, Pune (Un-Aided)",,641937210,,Stage-II,GOPEN GST LOPEN LNTD LOBC LSEBC PWD-O DEF-O,18694,78.18,2,2024
6419,"Nutan College of Engineering and Research, Talegaon Dabhade Tal. Maval, Pune (Un-Aided)",,641961210,,Stage-I,GOPEN GST GOBC LOPEN LSC LST PWD-O DEF-O,35510,,2,2024
6444,"Shriram Institute Of Engineering & Technology, (Poly), Paniv (Un-Aided)",,644424510,,Stage-I,GOPEN GSC GNTC GOBC LSC PWD-O DEF-O,48235,57.94,2,2024
6466,"Shree Santkrupa Shikshan Sanstha, Shree Santkrupa Institute Of Engineering & Technology, Karad (Un-Aided)",,646624210,,Stage-I,GOPEN GSC GST GOBC LNTA LNTC LOBC LSEBC,41913,,2,2024
6545,"Samarth Education Trusts Arvind Gavali College Of Engineering Panwalewadi, Varye,Satara. (Un-Aided)",,654526310,,Stage-I,GOPEN GSC LOPEN LST LNTC LSEBC,40275,,2,2024
6609,"Jaihind College Of Engineering,Kuran (Un-Aided)",,660926310,,Stage-I,GOBC LOPEN LST,9514,83.6,2,2024
6609,"Jaihind College Of Engineering,Kuran (Un-Aided)",,660937210,,Stage-I,GOPEN GOBC GSEBC LST,20371,77.29,2,2024
6622,ISBM College Of Engineering Pune (Un-Aided Linguistic Minority - Hindi),,662237210,,Stage-I,GOPEN LOPEN MI-MH,24602,75.18,2,2024
6622,ISBM College Of Engineering Pune (Un-Aided Linguistic Minority - Hindi),,662261210,,Stage-I,GOPEN LOPEN MI-MH,48167,58.15,2,2024
6622,ISBM College Of Engineering Pune (Un-Aided Linguistic Minority - Hindi),,662292110,,Stage-I,GOPEN LOPEN MI-MH,15562,79.94,2,2024
6622,ISBM College Of Engineering Pune (Un-Aided Linguistic Minority - Hindi),,662299510,,Stage-I,GOPEN LOPEN MI-MH,14280,80.67,2,2024
6625,"Universal College of Engineering & Research, Sasewadi (Un-Aided)",,662524510,,Stage-I,GOPEN GOBC GSEBC LOPEN LST LSEBC,11872,82.11,2,2024
6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",,662824610,,Stage-I,GOPEN GSC GST GNTD GOBC GSEBC LOPEN LSC LNTA LOBC LSEBC PWD-O DEF-O,26322,74.34,2,2024
6628,"Dattakala Group Of Institutions, Swami - Chincholi Tal. Daund Dist. Pune (Un-Aided)",,662884410,,Stage-I,GOPEN GSC GST GOBC GSEBC LOPEN LSC LST LOBC LSEBC PWD-O DEF-O,46603,,2,2024
6632,Navsahyadri Education Societys Group of Institutions (Un-Aided),,663219110,,Stage-I,GOPEN GSC LOPEN PWD-O DEF-O,46588,61.63,2,2024
6632,Navsahyadri Education Societys Group of Institutions (Un-Aided),,663224510,,Stage-I,GOPEN GSC GST GNTC GOBC GSEBC LOPEN LOBC LSEBC,14872,80.34,2,2024
6632,Navsahyadri Education Societys Group of Institutions (Un-Aided),,663237210,,Stage-I,GOPEN GSC GNTB LOPEN LST,24137,75.41,2,2024
6632,Navsahyadri Education Societys Group of Institutions (Un-Aided),,663261210,,Stage-I,GOPEN GSC GST GNTC GOBC LOPEN LNTA,36051,,2,2024
6632,Navsahyadri Education Societys Group of Institutions (Un-Aided),,663292110,,Stage-I,GOPEN GSC LOPEN LST EWS,16186,79.59,2,2024
6635,"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",,663524510,,Stage-I,GOPEN GST GNTB GNTC GOBC GSEBC LOPEN LNTA LNTD LOBC EWS,17333,78.97,2,2024
6635,"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",,663561210,,Stage-I,GOPEN GOBC LOPEN PWD-O DEF-O,45718,,2,2024
6635,"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",,663591210,,Stage-I,GOPEN GNTC GOBC LOPEN LST,19991,77.49,2,2024
6635,"Samarth Group of Institutions, Bangarwadi, Post Belhe Tal. Junnar Dist. Pune (Un-Aided)",,663592110,,Stage-I,GOPEN GST GOBC GSEBC LNTA LNTC EWS,21432,76.74,2,2024
6643,"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",,664324210,,Stage-I,LST EWS,952,92.4,2,2024
6643,"S K N Sinhgad College of Engineering, Korti Tal. Pandharpur Dist Solapur (Un-Aided)",,664337210,,Stage-I,GOBC LST LSEBC EWS,11297,82.46,2,2024
6644,"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",,664419110,,Stage-I,GOPEN GST GNTB GNTD GOBC GSEBC LOPEN LOBC LSEBC,33255,,2,2024
6644,"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",,664461210,,Stage-I,GOPEN GST GNTD GOBC GSEBC LSC LNTA LNTB LOBC PWD-O,48710,,2,2024
6644,"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",,664461210,,Stage-II,GOPEN GST GNTD GOBC GSEBC LSC LNTA LNTB LOBC PWD-O,35458,69.9,2,2024
6644,"Shri. Ambabai Talim Sansthas Sanjay Bhokare Group of Institutes, Miraj (Un-Aided)",,664491110,,Stage-I,GOPEN GSC GST GNTA GNTB GNTC GNTD GOBC LOPEN LSC DEF-O,28891,73.13,2,2024
6649,"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",,664919110,,Stage-I,GOPEN GSC GOBC LOPEN LSC DEF-O,39060,68.0,2,2024
6649,"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",,664937210,,Stage-I,GOPEN GSC GOBC GSEBC LOPEN LST LNTC,16588,79.37,2,2024
6649,"TSSMs Bhivarabai Sawant College of Engineering and Research, Narhe, Pune (Un-Aided)",,664961210,,Stage-I,GOPEN GSC GST GOBC LOPEN LSC PWD-O DEF-O EWS,42583,,2,2024
6732,"Ajeenkya DY Patil School of Engineering, Lohegaon, Pune (Un-Aided)",,673219110,,Stage-I,GOPEN GSC GNTA GNTD GOBC GSEBC LOPEN LSC PWD-O DEF-O EWS,33887,,2,2024
6755,"JSPM Narhe Technical Campus, Pune. (Un-Aided)",,675537210,,Stage-I,GOPEN GSEBC LOPEN LSC LST LNTA,13601,81.06,2,2024
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",,675626310,,Stage-I,GSC GST,23792,75.59,2,2024
6756,"Fabtech Technical Campus College of Engineering and Research, Sangola (Un-Aided)",,675629310,,Stage-I,GOPEN GSC GOBC LOPEN LST LNTA LSEBC,37634,,2,2024
6757,"Yashoda Technical Campus, Wadhe, Satara. (Un-Aided)",,675724210,,Stage-I,GOPEN GOBC GSEBC LSC LST,12874,81.49,2,2024
6757,"Yashoda Technical Campus, Wadhe, Satara. (Un-Aided)",,675737210,,Stage-I,GOPEN GSC GST GNTA GNTB GNTD GOBC GSEBC LOPEN LSC LST LNTC LOBC LSEBC PWD-O,30090,72.56,2,2024
6757,"Yashoda Technical Campus, Wadhe, Satara. (Un-Aided)",,675799510,,Stage-I,GOPEN GST GOBC LOPEN,19773,77.6,2,2024
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (Un-Aided)",,675861210,,Stage-I,GOPEN GSC GST GNTA GNTC GOBC GSEBC LSC LOBC PWD-O DEF-O,45998,,2,2024
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (Un-Aided)",,675892110,,Stage-I,GOPEN GSC GST GOBC GSEBC LOPEN LNTA LNTC LOBC,46690,,2,2024
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (Un-Aided)",,675892110,,Stage-II,GOPEN GSC GST GOBC GSEBC LOPEN LNTA LNTC LOBC,18309,78.4,2,2024
6758,"Sahyadri Valley College of Engineering & Technology, Rajuri, Pune. (Un-Aided)",,675899510,,Stage-I,GOPEN GSC GOBC LOPEN LST LOBC LSEBC,17696,78.75,2,2024
6759,"Shree Ramchandra College of Engineering, Lonikand,Pune (Un-Aided)",,675929310,,Stage-II,GOPEN GSC GST LOPEN LNTA LOBC,17751,78.72,2,2024
6759,"Shree Ramchandra College of Engineering, Lonikand,Pune (Un-Aided)",,675999510,,Stage-I,GOPEN GSC GST GOBC GSEBC LOPEN LOBC LSEBC EWS,14588,80.5,2,2024
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli. (Un-Aided)",,676224210,,Stage-I,GOPEN GSC GOBC GSEBC LOPEN LST LNTA LNTC,16874,79.22,2,2024
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli. (Un-Aided)",,676229310,,Stage-I,GOPEN GSC GST GNTC GNTD GOBC GSEBC LOPEN LST LOBC LSEBC DEF-O,24378,75.28,2,2024
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli. (Un-Aided)",,676261210,,Stage-I,GOPEN LOPEN PWD-O,45477,,2,2024
6762,"Nanasaheb Mahadik College of Engineering,Walwa, Sangli. (Un-Aided)",,676261210,,Stage-II,GOPEN LOPEN PWD-O,48538,56.48,2,2024
6766,Phaltan Education Societys College of Engineering Thakurki Tal- Phaltan Dist-Satara (Un-Aided),,676637210,,Stage-I,GOPEN GSC GST GNTA GNTD GOBC GSEBC LST LNTB LNTC LOBC PWD-O DEF-O,43137,,2,2024
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",,676761210,,Stage-I,GOPEN GST GNTD GOBC GSEBC LSC LST LNTA LNTB LOBC PWD-O DEF-O,41883,,2,2024
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",,676791210,,Stage-I,GOPEN GST GNTA GNTB GNTC LSC LNTD PWD-O DEF-O,21322,,2,2024
6767,"Suman Ramesh Tulsiani Technical Campus: Faculty of Engineering, Kamshet,Pune. (Un-Aided)",,676791210,,Stage-II,GOPEN GST GNTA GNTB GNTC LSC LNTD PWD-O DEF-O,21260,76.83,2,2024
6768,"P.K. Technical Campus, Pune. (Un-Aided)",,676824510,,Stage-I,GOPEN GSC GOBC LOPEN LST LNTA LOBC LSEBC,11056,82.63,2,2024
6769,"Rasiklal M. Dhariwal Sinhgad Technical Institutes Campus, Warje, Pune. (Un-Aided)",,676924610,,Stage-I,LST EWS,3672,88.38,2,2024
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",,678024210,,Stage-I,GOPEN GSC GST GNTA GOBC GSEBC LOPEN LSC LST LOBC LSEBC PWD-O DEF-O ORP EWS,10560,82.94,2,2024
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",,678029310,,Stage-I,GOPEN GSC GST GNTA GNTD GOBC GSEBC LOPEN LSC LST LNTC LOBC LSEBC DEF-O EWS,16434,,2,2024
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",,678029310,,Stage-II,GOPEN GSC GST GNTA GNTD GOBC GSEBC LOPEN LSC LST LNTC LOBC LSEBC DEF-O EWS,16213,79.56,2,2024
6780,"D.Y.Patil Education Societys,D.Y.Patil Technical Campus, Faculty of Engineering & Faculty of Management,Talsande,Kolhapur. (Un-Aided)",,678091210,,Stage-I,GOPEN GSC GST GOBC LOPEN LNTC EWS,12517,81.71,2,2024
6781,"Bhagwant Institute of Technology, Barshi (Un-Aided)",,678124210,,Stage-I,GSC GST GOBC GSEBC LOPEN LSC LNTB LNTD LOBC PWD-O DEF-O,47937,,2,2024
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",,679437210,,Stage-I,GOPEN GSC GOBC GSEBC LOPEN LST,18033,78.53,2,2024
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",,679529310,,Stage-I,GST LOPEN LSC LST,44631,,2,2024
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",,679619110,,Stage-I,GOPEN GSC GNTB GNTC GOBC GSEBC LOPEN LOBC LSEBC PWD-O DEF-O,47948,58.8,2,2024
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",,679637210,,Stage-I,GOPEN GSC GST GOBC LOPEN LSC LOBC LSEBC PWD-O DEF-O EWS,15739,79.83,2,2024
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",,679661210,,Stage-I,GOPEN GOBC GSEBC LOPEN EWS,48245,,2,2024
6797,"Dnyanshree Institute Engineering and Technology, Satara (Un-Aided)",,679724210,,Stage-I,GOPEN GSC GST GNTC GOBC GSEBC LOPEN LSC LOBC,42717,,2,2024
6797,"Dnyanshree Institute Engineering and Technology, Satara (Un-Aided)",,679724210,,Stage-II,GOPEN GSC GST GNTC GOBC GSEBC LOPEN LSC LOBC,19683,77.66,2,2024
6799,"Shivganga Charitable Trust, Sangli Vishveshwarya Technical Campus, Faculty of Diploma Engineering, Patgaon, Miraj (Un-Aided)",,679929310,,Stage-I,GOPEN GSC LOPEN PWD-O DEF-O,46862,61.22,2,2024
6802,"Dr. D.Y.Patil Institute of Engineering, Management & Reseach, Akurdi, Pune (Un-Aided)",,680250710,,Stage-I,GOPEN GSC LOPEN,29298,,2,2024
6802,"Dr. D.Y.Patil Institute of Engineering, Management & Reseach, Akurdi, Pune (Un-Aided)",,680250710,,Stage-II,GOPEN GSC LOPEN,43382,65.17,2,2024
6802,"Dr. D.Y.Patil Institute of Engineering, Management & Reseach, Akurdi, Pune (Un-Aided)",,680261210,,Stage-II,GOPEN GSC GST GNTB GOBC GSEBC LOPEN LSC LOBC LSEBC EWS,15993,79.69,2,2024
6808,"Keystone School of Engineering, Pune (Un-Aided)",,680826310,,Stage-I,GOPEN GST GOBC GSEBC LOPEN LNTA LSEBC PWD-O DEF-O,11732,82.19,2,2024
6808,"Keystone School of Engineering, Pune (Un-Aided)",,680861210,,Stage-I,GOPEN GSC LOPEN PWD-O DEF-O,48360,,2,2024
6808,"Keystone School of Engineering, Pune (Un-Aided)",,680861210,,Stage-II,GOPEN GSC LOPEN PWD-O DEF-O,49041,49.79,2,2024
6811,Sanjay Ghodawat Institute (Un-Aided),,681129310,,Stage-I,GOPEN GST GNTA GNTC GNTD GOBC LOPEN LST LOBC DEF-O ORP EWS,11530,82.33,2,2024
6811,Sanjay Ghodawat Institute (Un-Aided),,681161210,,Stage-I,GOPEN GSC GSEBC LOPEN LSC PWD-O DEF-O,38018,,2,2024
6815,"Vidya Prasarini Sabhas College of Engineering & Technology, Lonavala (Un-Aided)",,681519110,,Stage-I,GSC GNTD GOBC LOPEN LOBC LSEBC PWD-O DEF-O,22599,,2,2024
6815,"Vidya Prasarini Sabhas College of Engineering & Technology, Lonavala (Un-Aided)",,681524510,,Stage-I,GOPEN GSC GNTC GOBC GSEBC LSC LST LNTA,15328,80.06,2,2024
6815,"Vidya Prasarini Sabhas College of Engineering & Technology, Lonavala (Un-Aided)",,681561210,,Stage-I,GST GOBC GSEBC LOPEN LSC LST LSEBC PWD-O DEF-O ORP EWS,41964,,2,2024
6839,"Dr. D Y Patil Pratishthans College of Engineering, Kolhapur (Un-Aided)",,683991210,,Stage-I,GOPEN GST GNTD GOBC GSEBC LNTA,31249,,2,2024
6839,"Dr. D Y Patil Pratishthans College of Engineering, Kolhapur (Un-Aided)",,683991210,,Stage-II,GOPEN GST GNTD GOBC GSEBC LNTA,11563,82.29,2,2024
6878,"Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur (Un-Aided)",,687819110,,Stage-I,GSC GNTC LOPEN LSC PWD-O DEF-O,41153,,2,2024
6878,"Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur (Un-Aided)",,687824210,,Stage-I,GOPEN GSC GST GNTD GOBC GSEBC LOPEN LST LNTA LNTC LOBC LSEBC PWD-O DEF-O,23567,,2,2024
6878,"Dr. A. D. Shinde College Of Engineering, Tal.Gadhinglaj, Kolhapur (Un-Aided)",,687861210,,Stage-I,GOPEN GSC GST GNTA LOPEN LSC LST PWD-O DEF-O,38607,,2,2024
6938,Shree Siddheshwar Womens College Of Engineering Solapur. (Un-Aided),,693892550,,Stage-I,LSC LST LNTD LOBC LSEBC PWD-O DEF-O,9679,83.5,2,2024
6991,"Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune (Un-Aided)",,699124510,,Stage-I,GOPEN GSC GST GNTA GNTB GNTC GNTD GOBC GSEBC LOPEN LSC LST LOBC LSEBC PWD-O EWS,10459,83.03,2,2024
6991,"Dr. D.Y. Patil Technical Campus, Varale, Talegaon, Pune (Un-Aided)",,699126310,,Stage-I,GOPEN GST GOBC GSEBC LOPEN LNTD LOBC EWS,11821,82.13,2,2024
